transaction_id,customer_id,timestamp,amount,country,channel,device,merchant_category,ip,is_anomaly,anomaly_type,hour,dayofweek,amount_log,time_since_last,amount_z,client_tx_count,pair_tx_count,merchant_freq,merchant_novelty,score,is_ml_flag,rule_night_high_amount,rule_new_country,ts_epoch,burst_count_10m,rule_burst,rule_travel,rule_duplicate,rule_count,is_rule_flag,is_flag
4969,1,2025-01-04 08:06:00,99.79,CH,web,ios,atm,192.168.82.103,False,normal,8,5,4.613039144366787,0.0,-0.38005700066120846,33,6,0.18181818181818182,False,0.17096364489654267,False,False,True,1735977960,1.0,False,False,False,1,True,True
2312,1,2025-01-07 01:50:00,100.48,CH,branch,ios,restaurant,192.168.23.7,False,normal,1,1,4.6198617347310815,5400.0,-0.3628119767381769,33,5,0.15151515151515152,False,0.27764279632070554,False,False,False,1736214600,4.0,False,False,False,0,False,False
7532,1,2025-03-13 02:27:00,105.95,CH,web,ios,luxury,192.168.156.199,False,normal,2,3,4.672361435528415,960.0,-0.22610142476863654,33,9,0.2727272727272727,False,0.21132021448850852,False,False,False,1741832820,29.0,True,False,False,1,True,True
3080,1,2025-02-10 08:11:00,110.6,CH,web,android,atm,192.168.145.93,False,normal,8,0,4.71492104994721,264840.0,-0.10988495920038031,33,6,0.18181818181818182,False,0.21122315152377183,False,False,False,1739175060,19.0,True,False,False,1,True,True
6932,1,2025-03-13 08:55:00,116.71,CH,web,pc,luxury,192.168.30.188,False,normal,8,3,4.768223972424389,23280.0,0.0428209772774792,33,9,0.2727272727272727,False,0.05090997501272948,False,False,False,1741856100,30.0,True,False,False,1,True,True
2366,1,2025-01-08 17:43:00,117.61,CH,web,android,grocery,192.168.51.158,False,normal,17,2,4.775840800041184,50400.0,0.06531448674230317,33,2,0.06060606060606061,False,0.05810988941758831,False,False,False,1736358180,7.0,True,False,False,1,True,True
4240,1,2025-01-22 14:56:00,117.72,IT,atm,terminal,grocery,192.168.63.43,False,normal,14,2,4.77676777941907,92640.0,0.06806369345467052,33,2,0.06060606060606061,False,0.033712595033203646,False,False,True,1737557760,13.0,True,False,False,2,True,True
3151,1,2025-03-06 03:55:00,121.81,CH,app,pc,restaurant,192.168.125.199,False,normal,3,3,4.810638445622293,216180.0,0.17028419757814778,33,5,0.15151515151515152,False,0.12637144211055912,False,False,False,1741233300,26.0,True,False,False,1,True,True
5246,1,2025-01-21 13:12:00,122.11,CH,branch,pc,luxury,192.168.180.135,False,normal,13,1,4.813078264659524,193200.0,0.17778203406642232,33,9,0.2727272727272727,False,0.09187919768975873,False,False,False,1737465120,12.0,True,False,False,1,True,True
7691,1,2025-03-22 00:41:00,128.74,CH,app,android,atm,192.168.225.109,False,normal,0,5,4.86553244778491,686940.0,0.3434842204572914,33,6,0.18181818181818182,False,0.6078124870833661,False,False,False,1742604060,32.0,True,False,False,1,True,True
4215,1,2025-03-03 15:52:00,129.38,CH,app,terminal,travel,192.168.169.25,False,normal,15,0,4.870453263496393,108900.0,0.3594796049656102,33,6,0.18181818181818182,False,0.18255868929095576,False,False,False,1741017120,25.0,True,False,False,1,True,True
2964,1,2025-01-07 00:20:00,133.95,CH,web,terminal,luxury,192.168.40.197,False,normal,0,1,4.9049043394640135,39000.0,0.4736966474703266,33,9,0.2727272727272727,False,0.27920429400883146,False,False,False,1736209200,3.0,False,False,False,0,False,False
1546,1,2025-02-23 02:49:00,136.61,CH,web,terminal,luxury,192.168.51.19,False,normal,2,6,4.92442359727719,887280.0,0.5401774643330287,33,9,0.2727272727272727,False,0.7170308212881495,True,False,False,1740278940,22.0,True,False,False,1,True,True
283,1,2025-03-02 09:37:00,138.28,CH,app,pc,restaurant,192.168.143.124,False,normal,9,6,4.936486295459933,459780.0,0.5819154207844238,33,5,0.15151515151515152,False,0.3421005611762273,False,False,False,1740908220,24.0,True,False,False,1,True,True
4318,1,2025-02-07 06:37:00,141.18,IT,app,android,travel,192.168.18.238,False,normal,6,4,4.957093860501337,331260.0,0.6543945068377451,33,6,0.18181818181818182,False,0.13733997126422495,False,False,False,1738910220,18.0,True,False,False,1,True,True
2456,1,2025-02-12 20:21:00,142.67,IT,atm,android,electronics,192.168.219.123,False,normal,20,2,4.967519003022628,8400.0,0.6916337613961752,33,5,0.15151515151515152,False,0.18510651614693066,False,False,False,1739391660,21.0,True,False,False,1,True,True
2887,1,2025-03-25 23:06:00,148.73,CH,web,ios,electronics,192.168.254.232,False,normal,23,1,5.008833672149628,339900.0,0.8430900584593224,33,5,0.15151515151515152,False,0.38331020403294636,False,False,False,1742943960,33.0,True,False,False,1,True,True
5959,1,2025-02-25 01:54:00,151.16,CH,app,pc,luxury,192.168.247.220,False,normal,1,1,5.02493259879708,169500.0,0.9038225340143469,33,9,0.2727272727272727,False,0.22659051559189577,False,False,False,1740448440,23.0,True,False,False,1,True,True
630,1,2025-02-02 23:24:00,154.02,DE,web,terminal,electronics,192.168.41.33,False,normal,23,6,5.043554140853366,249120.0,0.9753019085358985,33,5,0.15151515151515152,False,0.433965489131811,False,False,False,1738538640,15.0,True,False,False,1,True,True
6009,1,2025-01-07 06:47:00,164.67,DE,branch,android,restaurant,192.168.201.37,False,normal,6,1,5.109997857950446,17820.0,1.2414751038696465,33,5,0.15151515151515152,False,0.17427811746165453,False,False,False,1736232420,5.0,False,False,False,0,False,False
6018,1,2025-01-08 03:43:00,179.49,CH,branch,ios,electronics,192.168.82.155,False,normal,3,2,5.195675374576157,75360.0,1.6118682263904127,33,5,0.15151515151515152,False,0.17826808651233492,False,False,False,1736307780,6.0,True,False,False,1,True,True
7272,1,2025-01-06 13:30:00,181.04,DE,branch,terminal,travel,192.168.127.45,False,normal,13,0,5.204226443148441,192240.0,1.6506070482464978,33,6,0.18181818181818182,False,0.2502471797356161,False,False,True,1736170200,2.0,False,False,False,1,True,True
7858,1,2025-01-13 11:55:00,185.63,US,web,android,atm,192.168.165.206,False,normal,11,0,5.229128047195038,411120.0,1.7653239465170993,33,6,0.18181818181818182,False,0.389313227520211,False,False,True,1736769300,8.0,True,False,False,2,True,True
871,2,2025-02-11 01:22:00,5.99,CH,web,terminal,atm,192.168.215.9,False,normal,1,1,1.944480556245719,414540.0,-0.6769111344845137,38,10,0.2631578947368421,False,0.7704282293729375,True,False,False,1739236920,18.0,True,False,False,1,True,True
6870,2,2025-01-07 20:02:00,52.85,CH,atm,terminal,restaurant,192.168.66.10,False,normal,20,1,3.9862024036023977,252480.0,-0.46146822955049743,38,8,0.21052631578947367,False,0.40018114695423235,False,False,False,1736280120,4.0,False,False,False,0,False,False
4339,2,2025-03-08 15:14:00,64.06,CH,app,android,atm,192.168.48.26,False,normal,15,5,4.175309921045206,54420.0,-0.40992928451613286,38,10,0.2631578947368421,False,0.1799805951524968,False,False,False,1741446840,27.0,True,False,False,1,True,True
4256,2,2025-01-30 12:18:00,74.06,CH,web,pc,luxury,192.168.40.85,False,normal,12,3,4.318287793706875,43560.0,-0.36395341918663726,38,5,0.13157894736842105,False,0.09779800459321529,False,False,False,1738239480,12.0,True,False,False,1,True,True
312,2,2025-03-02 12:02:00,75.54,CH,atm,terminal,restaurant,192.168.41.60,False,normal,12,6,4.337813479997556,385140.0,-0.3571489911178719,38,8,0.21052631578947367,False,0.3599969264221568,False,False,False,1740916920,23.0,True,False,False,1,True,True
6406,2,2025-03-24 12:01:00,76.72,CH,atm,android,grocery,192.168.129.233,False,normal,12,0,4.353112624509239,503220.0,-0.35172383900899146,38,6,0.15789473684210525,False,0.45170812629189266,False,False,False,1742817660,37.0,True,False,False,1,True,True
6495,2,2025-01-26 08:25:00,84.13,FR,atm,pc,electronics,192.168.246.203,False,normal,8,6,4.444179499895966,223260.0,-0.3176557227998352,38,3,0.07894736842105263,False,0.21977650920810524,False,False,True,1737879900,8.0,True,False,False,2,True,True
7421,2,2025-03-06 11:08:00,85.42,IT,app,terminal,atm,192.168.156.137,False,normal,11,3,4.459219130503787,261780.0,-0.31172483617233027,38,10,0.2631578947368421,False,0.126125684882606,False,False,False,1741259280,25.0,True,False,False,1,True,True
5978,2,2025-01-15 10:19:00,91.44,CH,app,terminal,restaurant,192.168.35.75,False,normal,10,2,4.52655978540618,656220.0,-0.28404736524397395,38,8,0.21052631578947367,False,0.4411399623882959,False,False,False,1736936340,5.0,False,False,False,0,False,False
2902,2,2025-03-14 01:15:00,93.01,CH,atm,pc,atm,192.168.252.234,False,normal,1,4,4.543401159590459,101280.0,-0.2768291543872431,38,10,0.2631578947368421,False,0.1790154452381804,False,False,False,1741914900,33.0,True,False,False,1,True,True
562,2,2025-01-04 21:54:00,98.95,CH,app,android,grocery,192.168.135.77,False,normal,21,5,4.604670060946409,25620.0,-0.24951949038152274,38,6,0.15789473684210525,False,0.2206921844231966,False,False,True,1736027640,3.0,False,False,False,1,True,True
1932,2,2025-02-13 09:11:00,100.19,US,web,android,travel,192.168.117.81,False,normal,9,3,4.616999937741668,151080.0,-0.2438184830806653,38,6,0.15789473684210525,False,0.03318309460675739,False,False,False,1739437860,20.0,True,False,False,1,True,True
7100,2,2025-03-18 16:14:00,101.29,CH,web,pc,travel,192.168.135.179,False,normal,16,1,4.627811916468916,11400.0,-0.23876113789442074,38,6,0.15789473684210525,False,0.14937085757094348,False,False,False,1742314440,36.0,True,False,False,1,True,True
3844,2,2025-01-28 00:35:00,105.82,IT,web,ios,luxury,192.168.57.65,False,normal,0,1,4.671145174911624,136860.0,-0.21793407090015932,38,5,0.13157894736842105,False,0.26241866474300274,False,False,False,1738024500,10.0,True,False,False,1,True,True
2848,2,2025-02-04 18:29:00,109.54,CH,branch,ios,atm,192.168.30.131,False,normal,18,1,4.705377446405117,419580.0,-0.2008310489975869,38,10,0.2631578947368421,False,0.260839659877764,False,False,False,1738693740,15.0,True,False,False,1,True,True
1691,2,2025-03-11 11:59:00,110.05,DE,app,android,restaurant,192.168.144.175,False,normal,11,1,4.709980550340436,57600.0,-0.19848627986578266,38,8,0.21052631578947367,False,0.08909559217789423,False,False,False,1741694340,31.0,True,False,False,1,True,True
6026,2,2025-03-10 14:04:00,111.44,CH,atm,android,atm,192.168.251.82,False,normal,14,0,4.722419746038331,168600.0,-0.19209563458498277,38,10,0.2631578947368421,False,0.15791436466469116,False,False,False,1741615440,28.0,True,False,False,1,True,True
7150,2,2025-01-30 00:12:00,113.83,CH,branch,pc,grocery,192.168.148.151,False,normal,0,3,4.743452773788098,171420.0,-0.18110740277123333,38,6,0.15789473684210525,False,0.2269872342531796,False,False,False,1738195920,11.0,True,False,False,1,True,True
6352,2,2025-01-04 14:47:00,115.7,IT,atm,pc,electronics,192.168.224.29,False,normal,14,5,4.75960653929251,275580.0,-0.17250991595461762,38,3,0.07894736842105263,False,0.10677938146407076,False,False,True,1736002020,2.0,False,False,False,1,True,True
4897,2,2025-03-18 13:04:00,116.52,DE,web,android,atm,192.168.192.185,False,normal,13,1,4.7666085318656215,77100.0,-0.16873989499759903,38,10,0.2631578947368421,False,0.07946977569213416,False,False,False,1742303040,35.0,True,False,False,1,True,True
3391,2,2025-01-23 18:24:00,118.06,CH,app,ios,luxury,192.168.20.237,False,normal,18,3,4.779627567725244,51960.0,-0.16165961173685667,38,5,0.13157894736842105,False,0.047153473640615604,False,False,False,1737656640,7.0,True,False,False,1,True,True
4323,2,2025-02-11 15:13:00,121.7,FR,web,terminal,luxury,192.168.54.198,False,normal,15,1,4.809742351716865,49860.0,-0.1449243967569203,38,5,0.13157894736842105,False,0.10620304129340619,False,False,False,1739286780,19.0,True,False,False,1,True,True
989,2,2025-01-23 03:58:00,126.64,CH,atm,terminal,restaurant,192.168.244.47,False,normal,3,3,4.849213801410043,668340.0,-0.12221231928414947,38,8,0.21052631578947367,False,0.4738075079816089,False,False,False,1737604680,6.0,True,False,False,1,True,True
1982,2,2025-02-26 01:03:00,127.89,IT,branch,terminal,travel,192.168.157.244,False,normal,1,2,4.858959327416688,473520.0,-0.11646533611796252,38,6,0.15789473684210525,False,0.38825335301082636,False,False,False,1740531780,22.0,True,False,False,1,True,True
6935,2,2025-02-05 00:51:00,133.05,DE,web,terminal,grocery,192.168.19.185,False,normal,0,2,4.898212864681969,22920.0,-0.09274178960794274,38,6,0.15789473684210525,False,0.2665814532550206,False,False,True,1738716660,16.0,True,False,False,2,True,True
6244,2,2025-01-30 21:56:00,134.7,CH,app,terminal,travel,192.168.116.53,False,normal,21,3,4.9104465668408235,15540.0,-0.08515577182857607,38,6,0.15789473684210525,False,0.17331323429150497,False,False,False,1738274160,14.0,True,False,False,1,True,True
3188,2,2025-02-06 06:13:00,138.56,CH,atm,android,luxury,192.168.135.30,False,normal,6,3,4.9384946163185734,105720.0,-0.06740908781139072,38,5,0.13157894736842105,False,0.03053478509890839,False,False,False,1738822380,17.0,True,False,False,1,True,True
7497,2,2025-03-10 16:11:00,139.06,CH,web,pc,atm,192.168.217.53,False,normal,16,0,4.942070902227372,7620.0,-0.06511029454491594,38,10,0.2631578947368421,False,0.27760999858111557,False,False,False,1741623060,29.0,True,False,False,1,True,True
1381,2,2025-03-30 05:54:00,142.7,CH,branch,pc,restaurant,192.168.155.82,False,normal,5,6,4.967727793084979,496380.0,-0.048375079564979606,38,8,0.21052631578947367,False,0.42462194902871414,False,False,False,1743314040,38.0,True,False,False,1,True,True
1125,2,2025-03-17 15:39:00,155.55,CN,atm,terminal,grocery,192.168.199.176,True,IMPOSSIBLE_TRAVEL,15,0,5.053375447772415,311040.0,0.010703907383422325,38,6,0.15789473684210525,False,0.2763767862397079,False,False,True,1742225940,34.0,True,True,False,3,True,True
5488,2,2025-03-10 19:59:00,163.18,CH,app,pc,atm,192.168.214.153,False,normal,19,0,5.10096338692012,13680.0,0.045783492629827435,38,10,0.2631578947368421,False,0.33315520920172725,False,False,False,1741636740,30.0,True,False,False,1,True,True
2062,2,2025-02-20 13:31:00,171.08,CH,atm,terminal,restaurant,192.168.38.23,False,normal,13,3,5.1479594849594745,620400.0,0.08210442624012898,38,8,0.21052631578947367,False,0.4072502501723302,False,False,False,1740058260,21.0,True,False,False,1,True,True
2787,2,2025-01-26 10:34:00,171.5,CH,app,android,grocery,192.168.65.58,False,normal,10,6,5.150397236471415,7740.0,0.08403541258396774,38,6,0.15789473684210525,False,0.28494878126847833,False,False,False,1737887640,9.0,True,False,False,1,True,True
4951,2,2025-01-30 17:37:00,176.36,CH,web,android,travel,192.168.233.223,False,normal,17,3,5.178181565308056,19140.0,0.10637968313410265,38,6,0.15789473684210525,False,0.14382986057037256,False,False,False,1738258620,13.0,True,False,False,1,True,True
5023,2,2025-03-03 10:25:00,185.85,CH,atm,terminal,atm,192.168.46.13,False,normal,10,0,5.230306155931493,80580.0,0.15001077933179388,38,10,0.2631578947368421,False,0.22619928922193963,False,False,False,1740997500,24.0,True,False,False,1,True,True
1009,2,2025-03-08 00:07:00,190.36,IT,web,pc,electronics,192.168.33.9,False,normal,0,5,5.2541564707622666,133140.0,0.17074589459539646,38,3,0.07894736842105263,False,0.41476532306426545,False,False,False,1741392420,26.0,True,False,False,1,True,True
4084,2,2025-03-12 21:07:00,204.22,CH,app,pc,restaurant,192.168.98.29,False,normal,21,2,5.324082574434063,119280.0,0.23446844394207728,38,8,0.21052631578947367,False,0.2709469270330525,False,False,False,1741813620,32.0,True,False,False,1,True,True
1550,2,2025-01-01 10:14:00,1435.42,US,atm,pc,travel,192.168.199.97,True,HIGH_AMOUNT,10,2,7.269909185953129,0.0,5.0,38,6,0.15789473684210525,False,0.5683049299488291,False,False,True,1735726440,1.0,False,False,False,1,True,True
4026,3,2025-01-13 13:56:00,32.13,CH,branch,android,travel,192.168.168.7,False,normal,13,0,3.5004392163118045,13980.0,-0.43903070550380313,37,5,0.13513513513513514,False,0.531409487331698,False,False,False,1736776560,4.0,False,False,False,0,False,False
5057,3,2025-03-27 06:20:00,34.88,CH,atm,pc,travel,192.168.189.103,False,normal,6,3,3.5801800371905954,698340.0,-0.43049731238856825,37,5,0.13513513513513514,False,0.6757059921718,True,False,False,1743056400,35.0,True,False,False,1,True,True
2610,3,2025-03-16 09:51:00,54.1,CN,app,ios,restaurant,192.168.7.6,True,IMPOSSIBLE_TRAVEL,9,6,4.009149716158869,111000.0,-0.37085665214318114,37,9,0.24324324324324326,False,0.32490451701372686,False,False,True,1742118660,31.0,True,True,False,3,True,True
4992,3,2025-02-16 23:49:00,61.65,CH,web,android,electronics,192.168.97.127,False,normal,23,6,4.137563681342077,260940.0,-0.34742860922680896,37,8,0.21621621621621623,False,0.524717959811221,False,False,False,1739749740,21.0,True,False,False,1,True,True
6124,3,2025-02-09 18:30:00,72.63,IT,app,android,restaurant,192.168.145.126,False,normal,18,6,4.299052551380625,362880.0,-0.3133570978067075,37,9,0.24324324324324326,False,0.36873271995261786,False,False,False,1739125800,18.0,True,False,False,1,True,True
5220,3,2025-02-01 14:38:00,73.15,FR,branch,terminal,electronics,192.168.154.96,False,normal,14,5,4.306090068583941,90180.0,-0.3117435107449176,37,8,0.21621621621621623,False,0.11446731454096642,False,False,False,1738420680,16.0,True,False,False,1,True,True
5341,3,2025-01-28 03:52:00,75.93,CH,web,android,luxury,192.168.96.14,False,normal,3,1,4.342895917470844,119640.0,-0.3031170260684256,37,5,0.13513513513513514,False,0.2148620064650539,False,False,False,1738036320,13.0,True,False,False,1,True,True
5247,3,2025-02-22 14:01:00,76.13,DE,web,android,restaurant,192.168.141.182,False,normal,14,5,4.345492309945908,101520.0,-0.3024964156600449,37,9,0.24324324324324326,False,0.11743259144785202,False,False,False,1740232860,23.0,True,False,False,1,True,True
5654,3,2025-02-11 20:51:00,79.12,US,web,android,atm,192.168.77.116,False,normal,20,1,4.383525510797617,181260.0,-0.29321829005475314,37,10,0.2702702702702703,False,0.26772973128786304,False,False,True,1739307060,19.0,True,False,False,2,True,True
5250,3,2025-02-21 09:49:00,94.48,CH,app,terminal,electronics,192.168.222.106,False,normal,9,4,4.558916801470629,381600.0,-0.2455554106911139,37,8,0.21621621621621623,False,0.17616619142054038,False,False,False,1740131340,22.0,True,False,False,1,True,True
1676,3,2025-03-30 12:10:00,95.53,CH,web,ios,restaurant,192.168.90.198,False,normal,12,6,4.569853840860524,280200.0,-0.24229720604711513,37,9,0.24324324324324326,False,0.22711972476188336,False,False,False,1743336600,36.0,True,False,False,1,True,True
5031,3,2025-01-29 13:01:00,98.5,CH,app,pc,travel,192.168.6.216,False,normal,13,2,4.600157644164547,119340.0,-0.23308114148266146,37,5,0.13513513513513514,False,0.03126276911877098,False,False,False,1738155660,14.0,True,False,False,1,True,True
1933,3,2025-03-17 02:05:00,100.22,CH,app,ios,travel,192.168.5.120,False,normal,2,0,4.617296365785932,58440.0,-0.22774389197058725,37,5,0.13513513513513514,False,0.2541882942380066,False,False,False,1742177100,32.0,True,False,False,1,True,True
3085,3,2025-01-31 13:35:00,104.75,CH,branch,ios,electronics,192.168.234.226,False,normal,13,4,4.661077817926388,174840.0,-0.21368706622076397,37,8,0.21621621621621623,False,0.04564398178919952,False,False,False,1738330500,15.0,True,False,False,1,True,True
610,3,2025-03-19 04:21:00,107.87,FR,app,terminal,restaurant,192.168.138.107,False,normal,4,2,4.690154509893088,174300.0,-0.20400554385002473,37,9,0.24324324324324326,False,0.08858931211330205,False,False,False,1742358060,34.0,True,False,False,1,True,True
7633,3,2025-03-31 04:35:00,111.81,CH,branch,ios,atm,192.168.163.178,False,normal,4,0,4.725704987616829,59100.0,-0.19177951880492458,37,10,0.2702702702702703,False,0.19917519913794338,False,False,False,1743395700,37.0,True,False,False,1,True,True
3922,3,2025-02-25 07:49:00,116.39,CH,web,pc,electronics,192.168.18.212,False,normal,7,1,4.765501724890431,236880.0,-0.1775675404530061,37,8,0.21621621621621623,False,0.11939294780894373,False,False,False,1740469740,24.0,True,False,False,1,True,True
619,3,2025-01-06 12:02:00,117.83,FR,web,pc,electronics,192.168.181.5,False,normal,12,0,4.7776939003019345,0.0,-0.17309914551266495,37,8,0.21621621621621623,False,0.2448973608692174,False,False,True,1736164920,1.0,False,False,False,1,True,True
7895,3,2025-03-08 22:00:00,119.94,IT,branch,android,atm,192.168.108.138,False,normal,22,5,4.795294554845067,349080.0,-0.16655170570424835,37,10,0.2702702702702703,False,0.2869032305031438,False,False,False,1741471200,26.0,True,False,False,1,True,True
444,3,2025-02-13 23:20:00,127.46,CH,app,terminal,atm,192.168.194.250,False,normal,23,3,4.855617571829646,181740.0,-0.14321675434913334,37,10,0.2702702702702703,False,0.2677222506546617,False,False,False,1739488800,20.0,True,False,False,1,True,True
5159,3,2025-01-13 10:03:00,128.84,CH,web,pc,atm,192.168.225.183,False,normal,10,0,4.8663029232063355,311700.0,-0.13893454253130633,37,10,0.2702702702702703,False,0.20531302902220858,False,False,True,1736762580,3.0,False,False,False,1,True,True
4631,3,2025-01-14 07:25:00,129.68,IT,atm,terminal,luxury,192.168.225.153,False,normal,7,1,4.8727515867328695,62940.0,-0.1363279788161073,37,5,0.13513513513513514,False,0.0879450878177269,False,False,False,1736839500,5.0,False,False,False,0,False,False
6200,3,2025-01-16 07:04:00,130.23,DE,web,terminal,travel,192.168.145.23,False,normal,7,3,4.876951508908196,171540.0,-0.13462130019306037,37,5,0.13513513513513514,False,0.024598953180169487,False,False,True,1737011040,6.0,True,False,False,2,True,True
4146,3,2025-01-26 03:41:00,141.34,IT,app,terminal,restaurant,192.168.248.63,False,normal,3,6,4.958218561871125,586860.0,-0.10014639200751138,37,9,0.24324324324324326,False,0.5227701399756484,False,False,False,1737862860,10.0,True,False,False,1,True,True
5474,3,2025-01-17 08:05:00,151.46,CH,app,pc,electronics,192.168.214.192,False,normal,8,4,5.0269022665601275,90060.0,-0.06874350534344698,37,8,0.21621621621621623,False,0.057288851096241475,False,False,False,1737101100,7.0,True,False,False,1,True,True
7149,3,2025-01-26 08:58:00,152.36,IT,web,terminal,luxury,192.168.150.83,False,normal,8,6,5.032788098737389,19020.0,-0.06595075850573373,37,5,0.13513513513513514,False,0.24572779708073667,False,False,False,1737881880,11.0,True,False,False,1,True,True
4975,3,2025-03-14 03:02:00,155.81,IT,web,ios,atm,192.168.237.106,False,normal,3,4,5.05503488139294,191580.0,-0.055245228961166355,37,10,0.2702702702702703,False,0.15224917514383343,False,False,False,1741921320,28.0,True,False,False,1,True,True
5796,3,2025-01-19 08:40:00,164.03,FR,app,pc,luxury,192.168.210.222,False,normal,8,6,5.106127275555476,54720.0,-0.0297381411767188,37,5,0.13513513513513514,False,0.20910178755479417,False,False,False,1737276000,9.0,True,False,False,1,True,True
2193,3,2025-01-26 18:38:00,164.99,IT,atm,android,restaurant,192.168.17.197,False,normal,18,6,5.111927545578128,34800.0,-0.026759211216491323,37,9,0.24324324324324326,False,0.25445782738933237,False,False,False,1737916680,12.0,True,False,False,1,True,True
1199,3,2025-03-14 05:58:00,167.47,US,app,android,atm,192.168.194.232,False,normal,5,4,5.126757692398113,10560.0,-0.019063642152570438,37,10,0.2702702702702703,False,0.17496995959425807,False,False,False,1741931880,29.0,True,False,False,1,True,True
6812,3,2025-03-15 03:01:00,174.03,FR,atm,pc,atm,192.168.134.166,False,normal,3,5,5.164957387802744,75780.0,0.0012923792423171604,37,10,0.2702702702702703,False,0.22933954897724063,False,False,False,1742007660,30.0,True,False,False,1,True,True
7948,3,2025-01-18 17:28:00,181.05,CH,branch,ios,electronics,192.168.206.110,False,normal,17,5,5.204281374621442,120180.0,0.023075804576480435,37,8,0.21621621621621623,False,0.17238006735459882,False,False,False,1737221280,8.0,True,False,False,1,True,True
836,3,2025-03-11 21:49:00,189.27,CH,branch,android,atm,192.168.10.234,False,normal,21,1,5.248444116052309,258540.0,0.04858289236092799,37,10,0.2702702702702703,False,0.3357398329779167,False,False,False,1741729740,27.0,True,False,False,1,True,True
3250,3,2025-02-05 13:42:00,190.99,CH,app,terminal,restaurant,192.168.7.37,False,normal,13,2,5.257443287338065,342240.0,0.053920141873002175,37,9,0.24324324324324326,False,0.2198922724814536,False,False,False,1738762920,17.0,True,False,False,1,True,True
6784,3,2025-03-04 21:02:00,191.79,US,web,terminal,restaurant,192.168.200.240,False,normal,21,1,5.261601513611377,652380.0,0.056402583506524995,37,9,0.24324324324324326,False,0.6239523107454207,True,False,False,1741122120,25.0,True,False,False,1,True,True
2863,3,2025-03-17 03:56:00,193.58,CH,branch,android,atm,192.168.20.131,False,normal,3,0,5.270843389547282,6660.0,0.0619570466615325,37,10,0.2702702702702703,False,0.4082829694338864,False,False,False,1742183760,33.0,True,False,False,1,True,True
3959,3,2025-01-09 19:28:00,2062.2799999999997,IT,atm,pc,luxury,192.168.13.49,True,HIGH_AMOUNT,19,3,7.632052228534298,285960.0,5.0,37,5,0.13513513513513514,False,0.6547209757810015,True,False,True,1736450880,2.0,False,False,False,1,True,True
